policy_id,valuation_date,driver_birth_date,driver_age,driver_age_band,vehicle_model_year,vehicle_age,vehicle_age_band,territory,vehicle_type,exposure,claim_count,total_claim_amount,earned_premium,true_annual_frequency,expected_claims_true
213,2026-01-01,1959-06-04,66,65+,2009,17,13+,Urban B,Sedan,0.2798,0,0.0,253.92,0.113527,0.031765
214,2026-01-01,1945-02-17,80,65+,2018,8,8-12,Urban B,SUV,0.8237,0,0.0,747.51,0.107453,0.088509
215,2026-01-01,1989-04-18,36,25-39,2025,1,0-3,Urban A,SUV,0.7439,0,0.0,697.41,0.092129,0.068535
216,2026-01-01,1977-06-06,48,40-64,2015,11,8-12,Urban A,SUV,0.7651,0,0.0,717.28,0.092129,0.070488
217,2026-01-01,1997-03-12,28,25-39,2006,20,13+,Suburban,SUV,0.218,0,0.0,163.5,0.090821,0.019799
218,2026-01-01,1980-05-18,45,40-64,2022,4,4-7,Suburban,SUV,0.2114,0,0.0,158.55,0.049725,0.010512
219,2026-01-01,1999-03-11,26,25-39,2014,12,8-12,Urban A,SUV,0.9348,0,0.0,876.38,0.124646,0.116519
220,2026-01-01,1968-07-22,57,40-64,2019,7,4-7,Urban A,Truck,0.4578,0,0.0,493.57,0.096135,0.044011
221,2026-01-01,2001-12-19,24,16-24,2021,5,4-7,Suburban,Sedan,0.3709,0,0.0,403.35,0.100035,0.037103
222,2026-01-01,1959-10-17,66,65+,2008,18,13+,Urban B,SUV,0.5397,0,0.0,489.78,0.126141,0.068078
223,2026-01-01,1960-06-23,65,65+,2026,0,0-3,Urban B,SUV,0.6966,0,0.0,632.16,0.079422,0.055325
224,2026-01-01,1944-11-26,81,65+,2007,19,13+,Urban A,Sedan,0.9601,0,0.0,990.1,0.143142,0.137431
225,2026-01-01,2006-07-19,19,16-24,2025,1,0-3,Rural,Sedan,0.3578,0,0.0,389.11,0.066134,0.023663
226,2026-01-01,1962-12-28,63,40-64,2014,12,8-12,Rural,Sedan,0.9323,0,0.0,699.22,0.040029,0.037319
227,2026-01-01,1988-06-29,37,25-39,2026,0,0-3,Urban B,Sedan,0.1224,0,0.0,100.98,0.065761,0.008049
228,2026-01-01,1994-10-16,31,25-39,2009,17,13+,Suburban,SUV,0.5997,0,0.0,449.78,0.090821,0.054466
229,2026-01-01,1965-04-04,60,40-64,2013,13,13+,Rural,SUV,0.6706,0,0.0,502.95,0.052211,0.035013
230,2026-01-01,1998-06-19,27,25-39,2026,0,0-3,Urban A,Sedan,0.1953,0,0.0,183.09,0.082916,0.016194
231,2026-01-01,1957-02-05,68,65+,2014,12,8-12,Rural,SUV,0.2263,0,0.0,186.7,0.065406,0.014801
232,2026-01-01,1957-02-06,68,65+,2014,12,8-12,Urban B,Sedan,0.4772,0,0.0,433.06,0.096708,0.046149
233,2026-01-01,1975-08-10,50,40-64,2019,7,4-7,Suburban,Truck,0.9696,0,0.0,836.28,0.05967,0.057856
234,2026-01-01,1982-08-03,43,40-64,2008,18,13+,Suburban,SUV,0.6364,0,0.0,477.3,0.067129,0.042721
235,2026-01-01,1955-06-29,70,65+,2008,18,13+,Urban A,Sedan,0.9397,0,0.0,969.07,0.143142,0.134511
236,2026-01-01,1967-05-13,58,40-64,2018,8,8-12,Suburban,Sedan,0.8239,0,0.0,617.92,0.051465,0.042402
237,2026-01-01,2006-05-07,19,16-24,2026,0,0-3,Suburban,Truck,0.5206,0,0.0,651.08,0.113373,0.059022
238,2026-01-01,1982-07-17,43,40-64,2014,12,8-12,Urban A,SUV,0.8063,0,0.0,755.91,0.092129,0.074284
239,2026-01-01,1981-06-25,44,40-64,2016,10,8-12,Suburban,Sedan,0.1161,0,0.0,87.08,0.051465,0.005975
240,2026-01-01,1959-12-28,66,65+,2017,9,8-12,Rural,SUV,0.1982,0,0.0,163.51,0.065406,0.012964
241,2026-01-01,1956-12-06,69,65+,2018,8,8-12,Rural,Sedan,0.8465,0,0.0,698.36,0.058866,0.04983
242,2026-01-01,1976-07-29,49,40-64,2019,7,4-7,Suburban,Truck,0.8171,0,0.0,704.75,0.05967,0.048756
243,2026-01-01,1998-01-24,27,25-39,2019,7,4-7,Urban A,Truck,0.3094,0,0.0,333.57,0.130065,0.040242
244,2026-01-01,1972-08-19,53,40-64,2025,1,0-3,Urban B,Sedan,0.5777,0,0.0,476.6,0.048606,0.02808
245,2026-01-01,1980-01-05,45,40-64,2025,1,0-3,Urban A,SUV,0.6454,0,0.0,605.06,0.068096,0.043949
246,2026-01-01,1981-09-08,44,40-64,2025,1,0-3,Rural,Truck,0.881,0,0.0,759.86,0.039448,0.034754
247,2026-01-01,1942-12-14,83,65+,2022,4,4-7,Suburban,Sedan,0.6428,0,0.0,530.31,0.065813,0.042304
248,2026-01-01,1940-09-12,85,65+,2026,0,0-3,Rural,Truck,0.4713,0,0.0,447.15,0.058012,0.027341
249,2026-01-01,1982-08-13,43,40-64,2006,20,13+,Urban A,Sedan,0.4368,1,8613.26,409.5,0.097337,0.042517
250,2026-01-01,1949-11-07,76,65+,2014,12,8-12,Rural,Sedan,0.4833,0,0.0,398.72,0.058866,0.02845
251,2026-01-01,1991-08-09,34,25-39,2018,8,8-12,Rural,Sports,0.6867,0,0.0,746.79,0.111321,0.076444
252,2026-01-01,1994-06-02,31,25-39,2021,5,4-7,Suburban,SUV,0.8807,0,0.0,660.52,0.067275,0.059249
253,2026-01-01,1970-10-22,55,40-64,2009,17,13+,Rural,Sedan,0.5085,0,0.0,381.37,0.04699,0.023894
254,2026-01-01,1978-03-14,47,40-64,2021,5,4-7,Urban B,SUV,0.3231,0,0.0,266.56,0.063538,0.020529
255,2026-01-01,1966-10-31,59,40-64,2006,20,13+,Urban B,SUV,0.313,0,0.0,258.23,0.085776,0.026848
256,2026-01-01,1999-03-03,26,25-39,2016,10,8-12,Urban A,SUV,0.7714,0,0.0,723.19,0.124646,0.096152
257,2026-01-01,1979-11-19,46,40-64,2021,5,4-7,Urban A,Sedan,0.8349,0,0.0,782.72,0.072101,0.060197
258,2026-01-01,1969-09-26,56,40-64,2025,1,0-3,Urban A,SUV,0.1948,0,0.0,182.62,0.068096,0.013265
259,2026-01-01,1978-08-23,47,40-64,2014,12,8-12,Suburban,Truck,0.1599,0,0.0,137.91,0.06862,0.010972
260,2026-01-01,1989-09-19,36,25-39,2024,2,0-3,Urban B,Truck,0.635,0,0.0,602.46,0.087682,0.055678
261,2026-01-01,1978-05-07,47,40-64,2020,6,4-7,Urban A,Sedan,0.2316,0,0.0,217.12,0.072101,0.016699
262,2026-01-01,1973-09-20,52,40-64,2006,20,13+,Urban A,Sports,0.8422,0,0.0,1144.87,0.200081,0.168508
263,2026-01-01,1975-11-15,50,40-64,2025,1,0-3,Suburban,Sedan,0.3793,0,0.0,284.48,0.03804,0.014428
264,2026-01-01,1974-11-04,51,40-64,2024,2,0-3,Rural,SUV,0.2295,0,0.0,172.12,0.032874,0.007545
265,2026-01-01,1981-02-08,44,40-64,2019,7,4-7,Urban B,Sedan,0.9289,1,3803.39,766.34,0.057184,0.053118
266,2026-01-01,1986-05-19,39,25-39,2025,1,0-3,Suburban,Truck,0.249,0,0.0,214.76,0.06862,0.017087
267,2026-01-01,2001-01-24,24,16-24,2015,11,8-12,Rural,Truck,0.3562,0,0.0,445.47,0.119301,0.042495
268,2026-01-01,2004-11-09,21,16-24,2010,16,13+,Suburban,Truck,0.2383,0,0.0,298.02,0.180063,0.042909
269,2026-01-01,1976-04-27,49,40-64,2018,8,8-12,Suburban,Sedan,0.2039,0,0.0,152.93,0.051465,0.010494
270,2026-01-01,1959-08-09,66,65+,2017,9,8-12,Suburban,SUV,0.119,0,0.0,98.18,0.084094,0.010007
271,2026-01-01,1964-02-19,61,40-64,2017,9,8-12,Rural,Sedan,0.1499,0,0.0,112.42,0.040029,0.006
272,2026-01-01,1976-06-17,49,40-64,2020,6,4-7,Urban B,Sedan,0.2572,0,0.0,212.19,0.057184,0.014708
273,2026-01-01,1971-11-03,54,40-64,2007,19,13+,Suburban,Truck,0.148,0,0.0,127.65,0.080554,0.011922
274,2026-01-01,1943-04-29,82,65+,2025,1,0-3,Urban B,SUV,0.632,0,0.0,573.54,0.079422,0.050195
275,2026-01-01,1944-06-04,81,65+,2011,15,13+,Urban A,SUV,0.7126,0,0.0,734.87,0.159047,0.113337
276,2026-01-01,1940-01-14,85,65+,2012,14,13+,Suburban,Sedan,0.4543,0,0.0,374.8,0.088847,0.040363
277,2026-01-01,2008-03-15,17,16-24,2018,8,8-12,Rural,SUV,0.3862,1,1664.23,419.99,0.099417,0.038395
278,2026-01-01,1971-03-09,54,40-64,2011,15,13+,Rural,Sedan,0.5541,0,0.0,415.58,0.04699,0.026037
279,2026-01-01,1966-08-18,59,40-64,2026,0,0-3,Rural,Sedan,0.8875,0,0.0,665.62,0.029586,0.026258
280,2026-01-01,1999-08-11,26,25-39,2021,5,4-7,Suburban,Truck,0.866,0,0.0,746.92,0.08073,0.069912
281,2026-01-01,1984-05-26,41,40-64,2008,18,13+,Suburban,SUV,0.1391,0,0.0,104.32,0.067129,0.009338
282,2026-01-01,1995-03-05,30,25-39,2011,15,13+,Rural,Sedan,0.2633,0,0.0,197.48,0.063575,0.016739
283,2026-01-01,1983-10-06,42,40-64,2007,19,13+,Urban A,Sedan,0.3131,0,0.0,293.53,0.097337,0.030476
284,2026-01-01,1981-09-21,44,40-64,2014,12,8-12,Urban A,Sedan,0.3244,0,0.0,304.12,0.082916,0.026898
285,2026-01-01,1995-01-10,30,25-39,2024,2,0-3,Urban B,Sedan,0.6141,0,0.0,506.63,0.065761,0.040384
286,2026-01-01,1978-04-29,47,40-64,2007,19,13+,Suburban,Truck,0.4746,0,0.0,409.34,0.080554,0.038231
287,2026-01-01,1994-07-09,31,25-39,2018,8,8-12,Suburban,Sedan,0.1443,0,0.0,108.22,0.06963,0.010048
288,2026-01-01,1950-10-18,75,65+,2006,20,13+,Rural,Sedan,0.4363,0,0.0,359.95,0.069103,0.03015
289,2026-01-01,1995-09-11,30,25-39,2015,11,8-12,Urban A,Sedan,0.5714,0,0.0,535.69,0.112181,0.0641
290,2026-01-01,1977-07-26,48,40-64,2012,14,13+,Rural,SUV,0.1915,0,0.0,143.62,0.052211,0.009998
291,2026-01-01,1985-03-07,40,40-64,2022,4,4-7,Suburban,Sedan,0.8501,0,0.0,637.57,0.044752,0.038044
292,2026-01-01,1982-05-22,43,40-64,2020,6,4-7,Rural,Sedan,0.1468,0,0.0,110.1,0.034808,0.00511
293,2026-01-01,1983-09-01,42,40-64,2026,0,0-3,Urban B,Truck,0.9324,1,3347.28,884.61,0.064808,0.060427
294,2026-01-01,1942-03-11,83,65+,2012,14,13+,Suburban,SUV,0.1892,0,0.0,156.09,0.098719,0.018678
295,2026-01-01,1970-05-06,55,40-64,2020,6,4-7,Suburban,Sedan,0.8592,0,0.0,644.4,0.044752,0.038451
296,2026-01-01,2004-01-28,21,16-24,2025,1,0-3,Suburban,Truck,0.9124,1,2118.72,1141.07,0.113373,0.103442
297,2026-01-01,1961-07-01,64,40-64,2025,1,0-3,Urban A,SUV,0.9816,1,6542.12,920.25,0.068096,0.066843
298,2026-01-01,1975-01-09,50,40-64,2021,5,4-7,Urban A,Truck,0.8218,0,0.0,886.0,0.096135,0.079004
299,2026-01-01,1998-04-13,27,25-39,2006,20,13+,Urban A,Sedan,0.8015,0,0.0,751.41,0.131691,0.10555
300,2026-01-01,1979-02-27,46,40-64,2026,0,0-3,Urban B,Sedan,0.6782,0,0.0,559.52,0.048606,0.032965
301,2026-01-01,1997-07-10,28,25-39,2019,7,4-7,Suburban,Sedan,0.8011,0,0.0,600.83,0.060548,0.048505
302,2026-01-01,1975-10-23,50,40-64,2013,13,13+,Suburban,SUV,0.2211,0,0.0,165.82,0.067129,0.014842
303,2026-01-01,1984-07-03,41,40-64,2021,5,4-7,Suburban,Sedan,0.5825,0,0.0,436.88,0.044752,0.026068
304,2026-01-01,2002-02-25,23,16-24,2020,6,4-7,Urban A,Sedan,0.5628,0,0.0,765.06,0.201459,0.113381
305,2026-01-01,1970-03-18,55,40-64,2020,6,4-7,Urban A,Sedan,0.8718,0,0.0,817.31,0.072101,0.062858
306,2026-01-01,1992-06-02,33,25-39,2026,0,0-3,Suburban,Sedan,0.5165,1,1722.97,387.37,0.051465,0.026582
307,2026-01-01,1965-12-28,60,40-64,2026,0,0-3,Suburban,Sedan,0.4466,0,0.0,334.95,0.03804,0.016988
308,2026-01-01,1953-08-18,72,65+,2012,14,13+,Suburban,Sedan,0.6756,0,0.0,557.37,0.088847,0.060025
309,2026-01-01,1991-11-14,34,25-39,2011,15,13+,Suburban,SUV,0.3398,0,0.0,254.85,0.090821,0.030861
310,2026-01-01,1988-09-13,37,25-39,2021,5,4-7,Rural,Truck,0.2258,0,0.0,194.75,0.06279,0.014178
311,2026-01-01,2004-01-15,21,16-24,2006,20,13+,Rural,Sports,0.5301,0,0.0,835.9,0.259091,0.137344
312,2026-01-01,1979-04-13,46,40-64,2025,1,0-3,Suburban,Sedan,0.4752,0,0.0,356.4,0.03804,0.018076
313,2026-01-01,1961-11-29,64,40-64,2015,11,8-12,Urban B,Sedan,0.3093,0,0.0,255.17,0.065761,0.02034
314,2026-01-01,1999-07-28,26,25-39,2021,5,4-7,Urban A,Sedan,0.4308,0,0.0,403.88,0.097549,0.042024
315,2026-01-01,1995-06-04,30,25-39,2019,7,4-7,Suburban,SUV,0.4298,0,0.0,322.35,0.067275,0.028915
316,2026-01-01,1966-02-20,59,40-64,2020,6,4-7,Urban B,Sedan,0.3947,0,0.0,325.63,0.057184,0.02257
317,2026-01-01,1971-08-28,54,40-64,2026,0,0-3,Urban A,Truck,0.4415,0,0.0,475.99,0.081715,0.036077
318,2026-01-01,1994-01-21,31,25-39,2010,16,13+,Urban A,Truck,0.7172,0,0.0,773.23,0.175588,0.125932
319,2026-01-01,1995-02-05,30,25-39,2011,15,13+,Rural,Sedan,0.3672,0,0.0,275.4,0.063575,0.023345
320,2026-01-01,2001-02-10,24,16-24,2025,1,0-3,Urban A,Sedan,0.954,0,0.0,1296.84,0.17124,0.163363
321,2026-01-01,2007-08-31,18,16-24,2014,12,8-12,Suburban,SUV,0.9247,0,0.0,1005.61,0.127822,0.118197
322,2026-01-01,1982-07-16,43,40-64,2020,6,4-7,Rural,SUV,0.5328,0,0.0,399.6,0.038675,0.020606
323,2026-01-01,1999-08-09,26,25-39,2023,3,0-3,Suburban,SUV,0.3955,0,0.0,296.62,0.057184,0.022616
324,2026-01-01,1988-02-14,37,25-39,2022,4,4-7,Urban A,Sedan,0.5819,0,0.0,545.53,0.097549,0.056764
325,2026-01-01,1957-12-03,68,65+,2025,1,0-3,Rural,Sedan,0.8637,0,0.0,712.55,0.043509,0.037579
326,2026-01-01,2004-05-28,21,16-24,2024,2,0-3,Suburban,SUV,0.6873,0,0.0,747.44,0.094477,0.064934
327,2026-01-01,1963-12-25,62,40-64,2018,8,8-12,Urban B,Sedan,0.824,0,0.0,679.8,0.065761,0.054187
328,2026-01-01,1984-10-26,41,40-64,2011,15,13+,Suburban,SUV,0.5795,0,0.0,434.62,0.067129,0.038901
329,2026-01-01,1982-12-27,43,40-64,2017,9,8-12,Urban A,Sedan,0.6696,0,0.0,627.75,0.082916,0.055521
330,2026-01-01,1943-11-30,82,65+,2017,9,8-12,Suburban,Sedan,0.3593,0,0.0,296.42,0.075684,0.027193
331,2026-01-01,1974-01-08,51,40-64,2011,15,13+,Rural,Sedan,0.7614,0,0.0,571.05,0.04699,0.035778
332,2026-01-01,2005-12-16,20,16-24,2009,17,13+,Suburban,SUV,0.2822,0,0.0,306.89,0.150052,0.042345
333,2026-01-01,1963-02-03,62,40-64,2015,11,8-12,Rural,Sedan,0.7253,0,0.0,543.97,0.040029,0.029033
334,2026-01-01,1975-12-17,50,40-64,2019,7,4-7,Urban B,Sedan,0.8746,0,0.0,721.54,0.057184,0.050013
335,2026-01-01,1964-06-10,61,40-64,2022,4,4-7,Rural,Sedan,0.2189,0,0.0,164.18,0.034808,0.007619
336,2026-01-01,1996-03-09,29,25-39,2024,2,0-3,Suburban,Truck,0.6529,0,0.0,563.13,0.06862,0.044802
337,2026-01-01,1990-03-14,35,25-39,2015,11,8-12,Urban A,SUV,0.1856,0,0.0,174.0,0.124646,0.023134
338,2026-01-01,1952-11-14,73,65+,2009,17,13+,Rural,Truck,0.7531,0,0.0,714.5,0.092138,0.069389
339,2026-01-01,1981-05-12,44,40-64,2009,17,13+,Rural,Truck,0.176,0,0.0,151.8,0.062654,0.011027
340,2026-01-01,1977-02-12,48,40-64,2019,7,4-7,Urban B,Sedan,0.9423,0,0.0,777.4,0.057184,0.053884
341,2026-01-01,1971-04-18,54,40-64,2023,3,0-3,Suburban,Truck,0.2237,0,0.0,192.94,0.050719,0.011346
342,2026-01-01,1976-09-16,49,40-64,2008,18,13+,Urban A,Sedan,0.963,0,0.0,902.81,0.097337,0.093735
343,2026-01-01,1965-07-03,60,40-64,2016,10,8-12,Urban A,SUV,0.8208,0,0.0,769.5,0.092129,0.07562
344,2026-01-01,1992-01-05,33,25-39,2020,6,4-7,Urban A,Sedan,0.6343,1,4641.87,594.66,0.097549,0.061875
345,2026-01-01,1950-12-04,75,65+,2024,2,0-3,Urban B,SUV,0.8044,0,0.0,729.99,0.079422,0.063887
346,2026-01-01,2003-07-26,22,16-24,2015,11,8-12,Urban A,SUV,0.8156,0,0.0,1108.71,0.25742,0.209952
347,2026-01-01,1978-09-11,47,40-64,2022,4,4-7,Urban A,Sedan,0.9514,0,0.0,891.94,0.072101,0.068597
348,2026-01-01,1940-11-07,85,65+,2014,12,8-12,Rural,Sedan,0.328,0,0.0,270.6,0.058866,0.019308
349,2026-01-01,1970-07-25,55,40-64,2012,14,13+,Urban B,Sedan,0.6311,0,0.0,520.66,0.077198,0.04872
350,2026-01-01,1979-10-10,46,40-64,2022,4,4-7,Rural,Sedan,0.1855,0,0.0,139.12,0.034808,0.006457
351,2026-01-01,1946-05-27,79,65+,2021,5,4-7,Urban A,SUV,0.6545,1,1618.47,674.95,0.117812,0.077108
352,2026-01-01,2000-10-16,25,25-39,2018,8,8-12,Urban A,SUV,0.2542,0,0.0,238.31,0.124646,0.031685
353,2026-01-01,1982-08-28,43,40-64,2017,9,8-12,Suburban,Sedan,0.6085,0,0.0,456.38,0.051465,0.031317
354,2026-01-01,1953-11-03,72,65+,2014,12,8-12,Urban B,Sedan,0.6152,0,0.0,558.29,0.096708,0.059495
355,2026-01-01,1969-07-13,56,40-64,2025,1,0-3,Urban B,Sports,0.5194,0,0.0,621.33,0.099913,0.051895
356,2026-01-01,1984-03-17,41,40-64,2013,13,13+,Rural,Sedan,0.5704,0,0.0,427.8,0.04699,0.026803
357,2026-01-01,1943-04-30,82,65+,2008,18,13+,Urban B,SUV,0.7875,0,0.0,714.66,0.126141,0.099336
358,2026-01-01,1965-11-10,60,40-64,2015,11,8-12,Urban B,Sedan,0.8193,0,0.0,675.92,0.065761,0.053878
359,2026-01-01,1943-06-28,82,65+,2021,5,4-7,Suburban,SUV,0.5429,0,0.0,447.89,0.073125,0.0397
360,2026-01-01,1974-07-08,51,40-64,2013,13,13+,Urban A,SUV,0.6396,0,0.0,599.62,0.108152,0.069174
361,2026-01-01,2009-08-30,16,16-24,2021,5,4-7,Suburban,Sedan,0.9381,0,0.0,1020.18,0.100035,0.093843
362,2026-01-01,1943-03-08,82,65+,2025,1,0-3,Urban B,SUV,0.2078,0,0.0,188.58,0.079422,0.016504
363,2026-01-01,1962-05-20,63,40-64,2022,4,4-7,Urban A,Sedan,0.2054,0,0.0,192.56,0.072101,0.01481
364,2026-01-01,1975-05-26,50,40-64,2013,13,13+,Urban B,Sedan,0.1789,0,0.0,147.59,0.077198,0.013811
365,2026-01-01,1996-08-25,29,25-39,2020,6,4-7,Urban B,SUV,0.6921,0,0.0,570.98,0.085962,0.059495
366,2026-01-01,1956-04-02,69,65+,2007,19,13+,Suburban,SUV,0.4767,0,0.0,393.28,0.098719,0.047059
367,2026-01-01,1971-03-16,54,40-64,2011,15,13+,Rural,SUV,0.7969,0,0.0,597.68,0.052211,0.041607
368,2026-01-01,2009-11-23,16,16-24,2023,3,0-3,Suburban,SUV,0.7041,0,0.0,765.71,0.094477,0.066522
369,2026-01-01,1978-04-16,47,40-64,2011,15,13+,Urban B,Sedan,0.4003,0,0.0,330.25,0.077198,0.030902
370,2026-01-01,1942-03-05,83,65+,2006,20,13+,Rural,SUV,0.9085,0,0.0,749.51,0.076781,0.069756
371,2026-01-01,1973-08-01,52,40-64,2011,15,13+,Suburban,Sedan,0.7863,0,0.0,589.72,0.060416,0.047505
372,2026-01-01,1967-05-28,58,40-64,2013,13,13+,Urban A,Sedan,0.3435,0,0.0,322.03,0.097337,0.033435
373,2026-01-01,1970-01-29,55,40-64,2023,3,0-3,Urban A,Sedan,0.4278,0,0.0,401.06,0.061286,0.026218
374,2026-01-01,1977-12-31,48,40-64,2024,2,0-3,Urban A,Truck,0.383,0,0.0,412.92,0.081715,0.031297
375,2026-01-01,1968-05-15,57,40-64,2018,8,8-12,Urban A,Sedan,0.2419,0,0.0,226.78,0.082916,0.020057
376,2026-01-01,1994-03-07,31,25-39,2022,4,4-7,Urban B,Sedan,0.233,0,0.0,192.23,0.077366,0.018026
377,2026-01-01,1986-09-30,39,25-39,2021,5,4-7,Urban B,SUV,0.9425,0,0.0,777.56,0.085962,0.08102
378,2026-01-01,1955-05-07,70,65+,2025,1,0-3,Rural,SUV,0.4941,0,0.0,407.63,0.048344,0.023887
379,2026-01-01,1990-06-11,35,25-39,2020,6,4-7,Urban B,SUV,0.445,0,0.0,367.13,0.085962,0.038253
380,2026-01-01,1982-12-27,43,40-64,2021,5,4-7,Urban A,SUV,0.7567,0,0.0,709.41,0.080112,0.060621
381,2026-01-01,1999-12-13,26,25-39,2008,18,13+,Rural,Sedan,0.5977,0,0.0,448.28,0.063575,0.037999
382,2026-01-01,1949-03-20,76,65+,2009,17,13+,Suburban,Sedan,0.9425,0,0.0,777.56,0.088847,0.083738
383,2026-01-01,1990-07-23,35,25-39,2010,16,13+,Urban A,Truck,0.8023,0,0.0,864.98,0.175588,0.140874
384,2026-01-01,1974-01-06,51,40-64,2016,10,8-12,Urban A,Truck,0.5314,0,0.0,572.92,0.110555,0.058749
385,2026-01-01,1983-03-04,42,40-64,2017,9,8-12,Suburban,Truck,0.4387,0,0.0,378.38,0.06862,0.030104
386,2026-01-01,1985-05-09,40,40-64,2023,3,0-3,Urban B,Truck,0.988,0,0.0,937.36,0.064808,0.064031
387,2026-01-01,1995-08-05,30,25-39,2024,2,0-3,Suburban,Sedan,0.746,0,0.0,559.5,0.051465,0.038393
388,2026-01-01,1940-02-27,85,65+,2020,6,4-7,Rural,Sedan,0.9561,0,0.0,788.78,0.051188,0.04894
389,2026-01-01,1988-10-17,37,25-39,2021,5,4-7,Suburban,SUV,0.2066,0,0.0,154.95,0.067275,0.013899
390,2026-01-01,1983-02-22,42,40-64,2018,8,8-12,Rural,SUV,0.8655,0,0.0,649.12,0.044476,0.038494
391,2026-01-01,1994-07-23,31,25-39,2023,3,0-3,Suburban,Sedan,0.6734,0,0.0,505.05,0.051465,0.034657
392,2026-01-01,1971-01-03,54,40-64,2013,13,13+,Suburban,SUV,0.2097,0,0.0,157.28,0.067129,0.014077
393,2026-01-01,2000-05-15,25,25-39,2007,19,13+,Urban A,Sports,0.6294,1,6028.44,855.59,0.270698,0.170377
394,2026-01-01,1970-10-01,55,40-64,2024,2,0-3,Urban B,Sedan,0.7175,0,0.0,591.94,0.048606,0.034875
395,2026-01-01,1978-06-12,47,40-64,2015,11,8-12,Urban B,Sedan,0.1111,0,0.0,91.66,0.065761,0.007306
396,2026-01-01,1970-07-11,55,40-64,2013,13,13+,Suburban,Sedan,0.5089,1,2435.01,381.68,0.060416,0.030746
397,2026-01-01,2009-08-27,16,16-24,2018,8,8-12,Urban B,Sedan,0.8429,0,0.0,1008.32,0.146996,0.123903
398,2026-01-01,1969-08-09,56,40-64,2014,12,8-12,Suburban,SUV,0.3658,0,0.0,274.35,0.057184,0.020918
399,2026-01-01,2004-05-28,21,16-24,2023,3,0-3,Urban B,SUV,0.5127,1,2895.82,613.32,0.120721,0.061894
400,2026-01-01,1951-04-21,74,65+,2015,11,8-12,Suburban,Sedan,0.4981,0,0.0,410.93,0.075684,0.037698
401,2026-01-01,1963-10-27,62,40-64,2014,12,8-12,Urban B,Truck,0.3717,0,0.0,352.65,0.087682,0.032591
402,2026-01-01,1998-05-15,27,25-39,2013,13,13+,Rural,Sedan,0.9266,0,0.0,694.95,0.063575,0.058908
403,2026-01-01,1975-09-11,50,40-64,2019,7,4-7,Urban B,SUV,0.8032,0,0.0,662.64,0.063538,0.051033
404,2026-01-01,1945-07-20,80,65+,2020,6,4-7,Suburban,SUV,0.1995,0,0.0,164.59,0.073125,0.014588
405,2026-01-01,1991-11-21,34,25-39,2024,2,0-3,Suburban,Truck,0.9973,0,0.0,860.17,0.06862,0.068435
406,2026-01-01,2001-01-27,24,16-24,2024,2,0-3,Urban B,Sedan,0.8913,0,0.0,1066.22,0.108649,0.096839
407,2026-01-01,1982-02-12,43,40-64,2011,15,13+,Rural,SUV,0.3555,0,0.0,266.62,0.052211,0.018561
408,2026-01-01,1997-02-06,28,25-39,2011,15,13+,Rural,SUV,0.8532,0,0.0,639.9,0.070639,0.060269
409,2026-01-01,1964-07-25,61,40-64,2007,19,13+,Suburban,Truck,0.1958,0,0.0,168.88,0.080554,0.015773
410,2026-01-01,1952-11-15,73,65+,2012,14,13+,Rural,SUV,0.9992,0,0.0,824.34,0.076781,0.07672
411,2026-01-01,1980-09-06,45,40-64,2009,17,13+,Urban B,Truck,0.6991,1,3529.02,663.27,0.102931,0.071959
412,2026-01-01,1940-07-20,85,65+,2024,2,0-3,Rural,Sedan,0.6851,0,0.0,565.21,0.043509,0.029808
413,2026-01-01,1994-11-19,31,25-39,2024,2,0-3,Rural,Sedan,0.1814,0,0.0,136.05,0.040029,0.007261
414,2026-01-01,1951-12-30,74,65+,2017,9,8-12,Suburban,Sedan,0.9073,0,0.0,748.52,0.075684,0.068668
415,2026-01-01,1987-03-04,38,25-39,2007,19,13+,Rural,SUV,0.1261,0,0.0,94.57,0.070639,0.008908
416,2026-01-01,1953-06-01,72,65+,2009,17,13+,Suburban,Truck,0.3167,0,0.0,300.47,0.118463,0.037517
417,2026-01-01,1953-09-09,72,65+,2026,0,0-3,Suburban,SUV,0.2287,0,0.0,188.68,0.062156,0.014215
418,2026-01-01,1985-02-20,40,40-64,2009,17,13+,Suburban,Sedan,0.7991,0,0.0,599.33,0.060416,0.048278
419,2026-01-01,2007-08-18,18,16-24,2024,2,0-3,Urban B,SUV,0.2784,0,0.0,333.04,0.120721,0.033609
420,2026-01-01,1988-05-18,37,25-39,2008,18,13+,Suburban,Sedan,0.9196,1,1653.5,689.7,0.081739,0.075167
421,2026-01-01,1981-01-06,44,40-64,2016,10,8-12,Urban B,Sedan,0.6906,0,0.0,569.75,0.065761,0.045415
422,2026-01-01,1942-09-07,83,65+,2017,9,8-12,Suburban,SUV,0.1325,0,0.0,109.31,0.084094,0.011142
423,2026-01-01,1968-06-20,57,40-64,2021,5,4-7,Suburban,Truck,0.1049,0,0.0,90.48,0.05967,0.006259
424,2026-01-01,1971-01-31,54,40-64,2011,15,13+,Urban B,Sedan,0.1465,0,0.0,120.86,0.077198,0.01131
425,2026-01-01,1971-12-11,54,40-64,2023,3,0-3,Urban A,SUV,0.6453,0,0.0,604.97,0.068096,0.043942
426,2026-01-01,1983-02-23,42,40-64,2016,10,8-12,Urban B,SUV,0.8213,0,0.0,677.57,0.073068,0.060011
